시도교육청,교육지원청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,폐교여부,폐교일자,휴교여부
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000467,부산자동차마이스터고등학교,04,공립,특수목적고등학교,N,단설,주간,19941111,19941111,2638010500,부산광역시 사하구 장림1동 877-1,부산자동차마이스터고등학교.,604842,49480,부산광역시 사하구 하신중앙로3번나길 16,", 부산자동차마이스터고등학교 (장림동, 부산자동차마이스터고등학교)",35.07565676,128.9640614,051-263-4825,051-265-9766,https://school.busanedu.net/automotive-h/main.do,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 기장군,S020000468,부산장안고등학교,04,공립,자율고등학교,N,단설,주간,19740105,19740105,2671025321,부산광역시 기장군 장안읍 좌천리 425,부산장안고등학교.,619953,46029,부산광역시 기장군 장안읍 장안고길 8-16,"(장안읍, 부산장안고등학교)",35.31892216,129.2362984,051-720-1700,051-727-5919,http://jang-an.hs.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동래구,S020000469,부산전자공업고등학교,04,공립,특성화고등학교,N,단설,주간,19380301,19380301,2626010800,부산광역시 동래구 온천1동   386,(차밭골길 51).,607834,47707,부산광역시 동래구 금강로59번길 51,"(온천동, 부산전자공업고등학교)",35.21534092,129.0735581,051-606-0200,051-553-8224,http://kumgang.hs.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000470,부산정보고등학교,04,사립,특성화고등학교,N,단설,주간,19500626,19500626,2623010100,부산광역시 부산진구 양정1동 455-7,부산정보고등학교.,614857,47119,부산광역시 부산진구 화지로 24,"(양정동, 부산정보고등학교)",35.17754777,129.0645194,051-853-0871,051-853-0873,http://psinfo.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000471,배정미래고등학교,04,사립,특성화고등학교,N,단설,주간,19731002,19730226,2629010900,부산광역시 남구 문현동,1098-5번지 부산경영고등학교.,608044,48477,부산광역시 남구 장고개로85번길 14-40,", 배정미래고등학교 (문현동, 배정미래고등학교)",35.13109328,129.0680889,051-635-2291-2,051-647-9411,http://mr.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000472,부산정보관광고등학교,04,사립,특성화고등학교,N,단설,주간,19720114,19720114,2641010900,부산광역시 금정구 부곡동,323-7번지.,609826,46305,부산광역시 금정구 동현로 37,"(부곡동, 부산정보관광고등학교)",35.2237782,129.0924683,051-518-7922,051-515-2043,http://www.pusan-ith.hs.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 서구,S020000473,부산관광고등학교,04,사립,특성화고등학교,N,단설,주간,19661126,19661126,2614012300,부산광역시 서구 남부민2동,611-1번지.,602022,49263,부산광역시 서구 천마로 52,(남부민동),35.08250423,129.0222553,051-248-3123,051-247-3103,http://www.bstour.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 북구,S020000475,부산백양고등학교,04,공립,일반고등학교,N,단설,주간,19550701,19550701,2632010500,부산광역시 북구 구포동,부산백양고등학교.,616806,46637,부산광역시 북구 백양대로1016번길 64,"(구포동, 부산백양고등학교)",35.19661448,128.9980342,051-600-6500,051-600-6555,http://www.baekyang.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000478,부산중앙고등학교,04,공립,일반고등학교,N,단설,주간,19721226,19721226,2629010600,부산광역시 남구 대연동,부산중앙고등학교.,608819,48448,부산광역시 남구 진남로127번길 50,"(대연동, 부산중앙고등학교)",35.13951365,129.0783093,051-209-7600,051-643-8277,http://www.bjungang.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동래구,S020000479,부산중앙여자고등학교,04,공립,일반고등학교,N,단설,주간,19720607,19720607,2626010700,부산광역시 동래구 명륜동 652,부산중앙여자고등학교.,607010,47735,부산광역시 동래구 온천천로 131,"(명륜동,부산중앙여자고등학교)",35.20813674,129.0795674,051-555-0370,051-557-6586,http://www.busan-jag.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000482,부산진고등학교,04,공립,일반고등학교,N,단설,주간,19671005,19671005,2623010700,부산광역시 부산진구 초읍동,541-1번지.,614080,47116,부산광역시 부산진구 성지로94번길 54,"(초읍동, 부산진고등학교)",35.17950672,129.0554194,051-810-0500,051-810-0508,www.pusanjin.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000483,부산진여자고등학교,04,사립,일반고등학교,N,단설,주간,19721229,19721229,2623010100,부산광역시 부산진구 양정2동 산31-3,부산진여자고등학교.,614852,47227,부산광역시 부산진구 양정로 48,"(양정동,부산진여자고등학교)",35.16944586,129.0750916,1599-5789,051-852-0503,http://www.busanjin.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000484,부산진여자상업고등학교,04,공립,특성화고등학교,N,단설,주간,19540921,19540921,2623010100,부산광역시 부산진구 양정동,부산진여자상업고등학교.,614050,47228,부산광역시 부산진구 진남로 524,(양정동),35.17009176,129.0729482,051-850-3500,051-850-3549,http://jin.hs.kr/,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 영도구,S020000485,부산체육고등학교,04,공립,특수목적고등학교,N,단설,주간,19751114,19751114,2620012100,부산광역시 영도구 동삼동,525번지.,606809,49118,부산광역시 영도구 중리북로21번길 5,", 부산체육고등학교 (동삼동)",35.0712797,129.0658372,051-400-3005,051-403-5308,http://school.busanedu.net/busport-h/main.do,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동구,S020000486,부산컴퓨터과학고등학교,04,사립,특성화고등학교,N,단설,주간,19650224,19650224,2617010100,부산광역시 동구 초량6동 795~851,827번지.,601832,48805,부산광역시 동구 초량로80번길 5,"(초량동, 부산 컴퓨터 과학 고등학교, 선화여중)",35.12124625,129.033321,051-460-0500,051-466-1787,www.pcs.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000489,한얼고등학교,04,사립,일반고등학교,N,단설,주간,19701003,19701003,2629010900,부산광역시 남구 문현1동,부성고등학교.,608825,48405,부산광역시 남구 고동골로69번가길 54,(문현동),35.14654897,129.071315,051-637-5101,051-637-3581,http://haneol.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000490,부일고등학교,04,사립,자율고등학교,N,단설,주간,19940916,19940916,2638010800,부산광역시 사하구 감천1동,634-61.,604806,49362,부산광역시 사하구 감천로73번길 36 (감천동),부일고등학교,35.09116546,129.0025516,051-208-7405,051-208-7430,http://www.builschool.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000492,부일전자디자인고등학교,04,사립,특성화고등학교,N,단설,주간,19920630,19920630,2638010800,부산광역시 사하구 감천1동,634-61 부일전자디자인고등학교.,604806,49362,부산광역시 사하구 감천로73번길 36,"(감천동,부일외고 전자디자인고등학교)",35.09155885,129.0017487,051-208-7401,051-293-5773,http://www.buil.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 해운대구,S020000493,부흥고등학교,04,공립,일반고등학교,N,단설,주간,19970113,19970113,2635010700,부산광역시 해운대구 좌1동,1306,612839,48107,부산광역시 해운대구 좌동순환로 248,"(좌동, 부흥고등학교)",35.17387078,129.1798048,051-709-6115,051-702-3293,http://www.buhungko.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000494,브니엘고등학교,04,사립,일반고등학교,N,단설,주간,19630915,19630915,2641010700,부산광역시 금정구 구서동,브니엘고등학교.,609310,46251,부산광역시 금정구 체육공원로 154,"(구서동, 브니엘고등학교)",35.25547999,129.104133,051-582-6608,051-582-6615,http://www.peniel.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000495,브니엘여자고등학교,04,사립,일반고등학교,N,단설,주간,19960216,19960216,2641010700,부산광역시 금정구 구서동,브니엘여자고등학교.,609310,46251,부산광역시 금정구 체육공원로 154,", 브니엘여자고등학교 (구서동)",35.25509563,129.1026575,051-582-9181,051-582-9183,http://ipeniel.hs.kr/,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 금정구,S020000496,브니엘예술고등학교,04,사립,특수목적고등학교,N,단설,주간,19990301,19980919,2641010700,부산광역시 금정구 구서동 산57-1,브니엘예술고등학교.,609310,46251,부산광역시 금정구 체육공원로 154,"(구서동, 브니엘예술고등학교)",35.25445058,129.1034252,051-513-9710,051-513-0834,http://www.penielart.or.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동래구,S020000497,사직고등학교,04,공립,일반고등학교,N,단설,주간,19830102,19830120,2626010900,부산광역시 동래구 사직2동,632-8번지.,607815,47871,부산광역시 동래구 쇠미로119번길 51,"(사직동, 사직고등학교)",35.20360422,129.0562375,051-5900-303,051-5900-309,http://www.sajik.hs.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 동래구,S020000498,사직여자고등학교,04,사립,일반고등학교,N,단설,주간,19861222,19861222,2626010900,부산광역시 동래구 사직2동,981-1.,607122,47873,부산광역시 동래구 쇠미로27번길 21,"(사직동,사직여자고등학교)",35.19666352,129.051882,051-7923-800,051-7923-808,http://www.sajik-g.hs.kr/,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000499,삼성여자고등학교,04,사립,일반고등학교,N,단설,주간,19540305,19540305,2638010800,부산광역시 사하구 감천1동 598,번지.,604806,49362,부산광역시 사하구 감천로43번길 45,"(감천동, 삼성여자고등학교)",35.09415101,128.9974768,051-291-0808,051-291-0807,http://www.samsung-g.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사상구,S020000503,부산항공고등학교,04,공립,특성화고등학교,N,단설,주간,19961004,19960301,2653010300,부산광역시 사상구 덕포2동 45-6,부산에너지과학고등학교.,617811,46940,부산광역시 사상구 백양대로768번길 115,"(덕포동, 부산항공고등학교)",35.17205805,128.9923186,051-309-3100,051-309-3160,https://school.busanedu.net/sth-h,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 북구,S020000508,성도고등학교,04,사립,일반고등학교,N,단설,주간,19780531,19780531,2632010500,부산광역시 북구 구포3동   48-56번지,성도고등학교.,616093,46643,부산광역시 북구 시랑로132번길 87,", 성도고등학교 (구포동)",35.19310127,129.0063441,051-332-0601,051-332-9951,www.sungdo.hs.kr,남,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 부산진구,S020000509,성모여자고등학교,04,사립,일반고등학교,N,단설,주간,19640325,19640305,2623010100,부산광역시 부산진구 양정1동,산 25번지.,614853,47228,부산광역시 부산진구 양지로 29-1,(양정동),35.16721854,129.0719139,051-850-2222,051-850-2299,http://sung-mo.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 해운대구,S020000510,영산고등학교,04,사립,특성화고등학교,N,단설,주간,19730620,19730620,2635010100,부산광역시 해운대구 반송동,248-1번지.,612083,48015,부산광역시 해운대구 반송순환로 142-1,"(반송동, 영산고등학교)",35.22595883,129.1561752,051-540-9500,051-540-9522,http://ysh.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 사하구,S020000511,성일여자고등학교,04,사립,일반고등학교,N,단설,주간,19860501,19860501,2638010400,부산광역시 사하구 신평동,60-1.,604030,49393,부산광역시 사하구 다대로 161,", 성일여자고등학교 (신평동, 성일여자고등학교)",35.08960745,128.9793356,051-206-9092,051-206-9093,http://sungil-g.hs.kr,녀,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 남구,S020000512,성지고등학교,04,사립,일반고등학교,N,단설,주간,19600331,19600331,2629011000,부산광역시 남구 우암1동,38-1번지.,608841,48471,부산광역시 남구 유엔로 39,"(우암동, 성지고등학교)",35.12872246,129.0812884,051-607-7500,051-644-1673,http://www.bssj.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 해운대구,S020000517,신도고등학교,04,공립,일반고등학교,N,단설,주간,19971224,19971224,2635010700,부산광역시 해운대구 좌3동,1344번지.,612853,48083,부산광역시 해운대구 좌동순환로 64,"(좌동, 신도고등학교)",35.17177213,129.1676021,051-709-8300,051-746-9331,http://shindo.hs.kr,남녀공학,N,,N
부산광역시교육청,부산광역시교육청,부산광역시 서구,S020000519,알로이시오전자기계고등학교,04,사립,특성화고등학교,N,단설,주간,19751126,19751126,2614012400,부산광역시 서구 암남동,알로이시오전자기계고등학교.,602830,602830,부산광역시 서구 감천로 237,(암남동),35.08242803,129.0140575,051-256-4836,051-256-7605,www.aloysius.hs.kr,남녀공학,Y,20180301,N
